cod_ine,municipio,provincia,poblacion,latitud,longitud
40004,AGUILAFUENTE,SEGOVIA,564,41.227948,-4.111942
40005,ALCONADA DE MADERUELO,SEGOVIA,26,41.450295,-3.486514
40007,ALDEALENGUA DE PEDRAZA,SEGOVIA,79,41.064036,-3.806052
40009,ALDEANUEVA DE LA SERREZUELA,SEGOVIA,42,41.460917,-3.782959
40014,ALDEHORNO,SEGOVIA,59,41.512751,-3.779377
40015,ALDEHUELA DEL CODONAL,SEGOVIA,24,41.055601,-4.536839
40017,ANAYA,SEGOVIA,119,40.990574,-4.308288
40028,BERCIAL,SEGOVIA,105,40.905871,-4.436307
40032,BOCEGUILLAS,SEGOVIA,721,41.337001,-3.638235
40033,BRIEVA,SEGOVIA,86,41.034736,-4.053629
40034,CABALLAR,SEGOVIA,75,41.120192,-3.964405
40036,CABEZUELA,SEGOVIA,656,41.235456,-3.932888
40040,CANTALEJO,SEGOVIA,3558,41.258455,-3.927067
40046,CASTILLEJO DE MESLEÓN,SEGOVIA,110,41.280939,-3.600959
40049,CASTROSERNA DE ABAJO,SEGOVIA,32,41.207923,-3.734505
40055,CILLERUELO DE SAN MAMÉS,SEGOVIA,35,41.431241,-3.566516
40061,CORRAL DE AYLLÓN,SEGOVIA,77,41.391318,-3.459316
40063,CUÉLLAR,SEGOVIA,9530,41.403698,-4.317391
40905,CUEVAS DE PROVANCO,SEGOVIA,132,41.541808,-3.960905
40069,DONHIERRO,SEGOVIA,75,41.116645,-4.694293
40070,DURUELO,SEGOVIA,171,41.236853,-3.647931
40072,ENCINILLAS,SEGOVIA,352,41.017819,-4.157913
40081,FRUMALES,SEGOVIA,120,41.384211,-4.187029
40083,FUENTE EL OLMO DE FUENTIDUEÑA,SEGOVIA,395,41.381202,-4.000456
40086,FUENTEPELAYO,SEGOVIA,772,41.220791,-4.176804
40087,FUENTEPIÑEL,SEGOVIA,68,41.400317,-4.042907
40092,FUENTIDUEÑA,SEGOVIA,133,41.44151,-3.98029
40099,HONRUBIA DE LA CUESTA,SEGOVIA,49,41.510916,-3.704685
40100,HONTALBILLA,SEGOVIA,299,41.345883,-4.121548
40104,ITUERO Y LAMA,SEGOVIA,448,40.800284,-4.377497
40125,LA MATILLA,SEGOVIA,71,41.191127,-3.794884
40110,LASTRAS DE CUÉLLAR,SEGOVIA,307,41.296819,-4.10659
40119,MARTÍN MIGUEL,SEGOVIA,263,40.950489,-4.272816
40124,MATA DE CUÉLLAR,SEGOVIA,207,41.398668,-4.47219
40127,MEMBIBRE DE LA HOZ,SEGOVIA,43,41.448015,-4.098739
40128,MIGUELÁÑEZ,SEGOVIA,138,41.12233,-4.363718
40134,MOZONCILLO,SEGOVIA,907,41.148047,-4.186215
40135,MUÑOPEDRO,SEGOVIA,309,40.888026,-4.472041
40136,MUÑOVEROS,SEGOVIA,145,41.172822,-3.9518
40138,NAVA DE LA ASUNCIÓN,SEGOVIA,2787,41.156639,-4.488963
40139,NAVAFRÍA,SEGOVIA,279,41.057086,-3.824568
40145,NAVAS DE ORO,SEGOVIA,1274,41.196063,-4.437385
40904,NAVAS DE RIOFRÍO,SEGOVIA,439,40.868204,-4.135274
40146,NAVAS DE SAN ANTONIO,SEGOVIA,366,40.761572,-4.329414
40148,NIEVA,SEGOVIA,256,41.08017,-4.426523
40157,PELAYOS DEL ARROYO,SEGOVIA,48,41.051143,-3.939669
40158,PEROSILLO,SEGOVIA,20,41.39282,-4.14184
40162,PRÁDENA,SEGOVIA,468,41.138917,-3.688457
40181,REAL SITIO DE SAN ILDEFONSO,SEGOVIA,5205,40.897628,-4.004759
40165,REBOLLO,SEGOVIA,74,41.192359,-3.856802
40166,REMONDO,SEGOVIA,316,41.341706,-4.483361
40177,SAN CRISTÓBAL DE CUÉLLAR,SEGOVIA,154,41.406858,-4.404302
40178,SAN CRISTÓBAL DE LA VEGA,SEGOVIA,83,41.112964,-4.646903
40906,SAN CRISTÓBAL DE SEGOVIA,SEGOVIA,3153,40.952063,-4.075792
40183,SAN MIGUEL DE BERNUY,SEGOVIA,134,41.399064,-3.9527
40179,SANCHONUÑO,SEGOVIA,1027,41.322465,-4.305896
40185,SANTA MARÍA LA REAL DE NIEVA,SEGOVIA,885,41.070372,-4.406482
40186,SANTA MARTA DEL CERRO,SEGOVIA,49,41.217864,-3.685323
40192,SAUQUILLO DE CABEZAS,SEGOVIA,137,41.195146,-4.068635
40198,SOTILLO,SEGOVIA,30,41.25717,-3.638952
40201,TOLOCIRIO,SEGOVIA,36,41.133732,-4.651533
40204,TORRECILLA DEL PINAR,SEGOVIA,179,41.374677,-4.038407
40207,TRESCASAS,SEGOVIA,1105,40.964193,-4.035857
40211,VALDEPRADOS,SEGOVIA,60,40.817923,-4.256655
40219,VALLELADO,SEGOVIA,728,41.406223,-4.4266
40221,VALLERUELA DE SEPÚLVEDA,SEGOVIA,52,41.190357,-3.773005
40222,VEGANZONES,SEGOVIA,197,41.192667,-3.993384
40223,VEGAS DE MATUTE,SEGOVIA,339,40.79699,-4.27864
40225,VILLACASTÍN,SEGOVIA,1525,40.781561,-4.412105
40228,VILLAVERDE DE ÍSCAR,SEGOVIA,593,41.308235,-4.526716
42003,ADRADAS,SORIA,58,41.351067,-2.47378
42006,ALCONABA,SORIA,199,41.724146,-2.385694
42008,ALCUBILLA DE LAS PEÑAS,SORIA,59,41.251954,-2.527417
42009,ALDEALAFUENTE,SORIA,83,41.671909,-2.325381
42010,ALDEALICES,SORIA,20,41.899827,-2.309772
42012,ALDEALSEÑOR,SORIA,28,41.879001,-2.315456
42015,ALENTISQUE,SORIA,24,41.420553,-2.331964
42016,ALIUD,SORIA,21,41.654289,-2.252388
42020,ALMAZÁN,SORIA,5476,41.486994,-2.53291
42021,ALMAZUL,SORIA,60,41.573926,-2.146226
42026,ARENILLAS,SORIA,42,41.346988,-2.846192
42028,AUSEJO DE LA SIERRA,SORIA,115,41.8962,-2.374655
42029,BARAONA,SORIA,122,41.295301,-2.657745
42041,BUBEROS,SORIA,28,41.64614,-2.19417
42045,CABREJAS DEL PINAR,SORIA,299,41.794733,-2.85071
42048,CALTOJAR,SORIA,51,41.402724,-2.764159
42050,CAÑAMAQUE,SORIA,27,41.444313,-2.238908
42051,CARABANTES,SORIA,22,41.552508,-1.998025
42053,CARRASCOSA DE ABAJO,SORIA,18,41.42371,-3.090274
42055,CASAREJOS,SORIA,146,41.797715,-3.032044
42061,CIDONES,SORIA,314,41.815,-2.640337
42062,CIGUDOSA,SORIA,15,41.936422,-2.055893
42065,CIRUJALES DEL RÍO,SORIA,20,41.866921,-2.325851
42076,DEZA,SORIA,165,41.46339,-2.022114
42078,DURUELO DE LA SIERRA,SORIA,1026,41.955862,-2.931237
42081,ESPEJÓN,SORIA,128,41.830906,-3.259149
42082,ESTEPA DE SAN JUAN,SORIA,13,41.927129,-2.33454
42084,FRESNO DE CARACENA,SORIA,19,41.452352,-3.092589
42087,FUENTECANTOS,SORIA,65,41.848701,-2.428785
42094,GARRAY,SORIA,785,41.815345,-2.446431
42097,GORMAZ,SORIA,26,41.493797,-3.007829
42106,LA LOSILLA,SORIA,13,41.872968,-2.277464
42105,LICERAS,SORIA,49,41.380244,-3.243685
42108,MAJÁN,SORIA,9,41.468809,-2.303553
42110,MATALEBRERAS,SORIA,81,41.842371,-2.046727
42116,MIÑO DE SAN ESTEBAN,SORIA,40,41.535919,-3.345996
42117,MOLINOS DE DUERO,SORIA,158,41.885487,-2.787761
42124,MURIEL DE LA FUENTE,SORIA,55,41.724714,-2.859445
42125,MURIEL VIEJO,SORIA,75,41.782828,-2.915383
42132,NOVIERCAS,SORIA,172,41.712041,-2.036936
42139,PINILLA DEL CAMPO,SORIA,18,41.716784,-2.084951
42140,PORTILLO DE SORIA,SORIA,12,41.635429,-2.119072
42145,QUINTANAS DE GORMAZ,SORIA,127,41.508125,-2.975813
42148,QUIÑONERÍA,SORIA,10,41.56851,-2.037681
42153,RELLO,SORIA,20,41.332711,-2.748983
42159,ROLLAMIENTA,SORIA,44,41.926391,-2.531415
42166,SANTA CRUZ DE YANGUAS,SORIA,56,42.062901,-2.447556
42171,SERÓN DE NÁGIMA,SORIA,122,41.496192,-2.20128
42172,SOLIEDRA,SORIA,33,41.469074,-2.381439
42175,SUELLACABRAS,SORIA,33,41.852456,-2.223243
42183,TEJADO,SORIA,96,41.588332,-2.266792
42184,TORLENGUA,SORIA,45,41.455366,-2.163851
42189,UCERO,SORIA,91,41.717229,-3.051046
42190,VADILLO,SORIA,83,41.791865,-3.008573
42191,VALDEAVELLANO DE TERA,SORIA,218,41.939391,-2.573951
42193,VALDELAGUA DEL CERRO,SORIA,13,41.888386,-2.115362
42196,VALDEPRADO,SORIA,8,41.938105,-2.108559
42201,VELILLA DE LA SIERRA,SORIA,27,41.809752,-2.403404
42202,VELILLA DE LOS AJOS,SORIA,15,41.490738,-2.254201
42204,VIANA DE DUERO,SORIA,49,41.534014,-2.461149
42208,VILLAR DEL CAMPO,SORIA,30,41.787516,-2.149486
42209,VILLAR DEL RÍO,SORIA,156,42.07584,-2.35078
47002,AGUASAL,VALLADOLID,19,41.274531,-4.652536
47005,ALCAZARÉN,VALLADOLID,614,41.371087,-4.673091
47007,ALDEAMAYOR DE SAN MARTÍN,VALLADOLID,6163,41.511747,-4.639667
47009,AMUSQUILLO,VALLADOLID,99,41.748584,-4.302519
47017,BERCERO,VALLADOLID,177,41.563536,-5.056071
47021,BOCIGAS,VALLADOLID,75,41.229299,-4.680937
47024,BOLAÑOS DE CAMPOS,VALLADOLID,254,42.006472,-5.285321
47025,BRAHOJOS DE MEDINA,VALLADOLID,101,41.222945,-5.041654
47026,BUSTILLO DE CHAVES,VALLADOLID,65,42.132833,-5.09042
47029,CABREROS DEL MONTE,VALLADOLID,56,41.84768,-5.26801
47041,CASTRODEZA,VALLADOLID,142,41.648,-4.958644
47044,CASTRONUEVO DE ESGUEVA,VALLADOLID,393,41.681536,-4.587702
47045,CASTRONUÑO,VALLADOLID,767,41.390485,-5.262498
47046,CASTROPONCE,VALLADOLID,128,42.126486,-5.182156
47049,CERVILLEGO DE LA CRUZ,VALLADOLID,91,41.186774,-4.94959
47051,CIGUÑUELA,VALLADOLID,358,41.6399,-4.856846
47052,CISTÉRNIGA,VALLADOLID,9281,41.612284,-4.685702
47054,COGECES DEL MONTE,VALLADOLID,644,41.511208,-4.315047
47058,CUENCA DE CAMPOS,VALLADOLID,192,42.057474,-5.055907
47059,CURIEL DE DUERO,VALLADOLID,119,41.639944,-4.099193
47060,ENCINAS DE ESGUEVA,VALLADOLID,218,41.756514,-4.104413
47062,FOMBELLIDA,VALLADOLID,175,41.763961,-4.184191
47064,FONTIHOYUELO,VALLADOLID,31,42.160146,-5.058201
47067,FUENTE EL SOL,VALLADOLID,153,41.175459,-4.935783
47068,FUENTE-OLMEDO,VALLADOLID,42,41.24473,-4.647202
47069,GALLEGOS DE HORNIJA,VALLADOLID,109,41.609545,-5.097806
47071,GERIA,VALLADOLID,488,41.579096,-4.875663
47073,HERRÍN DE CAMPOS,VALLADOLID,112,42.123631,-4.953451
47099,LA MUDARRA,VALLADOLID,169,41.779301,-4.944105
47110,LA PARRILLA,VALLADOLID,480,41.536734,-4.535154
47158,LA SECA,VALLADOLID,1013,41.413979,-4.90753
47176,LA UNIÓN DE CAMPOS,VALLADOLID,202,42.075949,-5.324877
47077,LANGAYO,VALLADOLID,250,41.570288,-4.199649
47083,MATILLA DE LOS CAÑOS,VALLADOLID,113,41.546542,-4.966393
47089,MELGAR DE ARRIBA,VALLADOLID,162,42.270503,-5.091984
47091,MONASTERIO DE VEGA,VALLADOLID,79,42.230913,-5.180445
47096,MORALES DE CAMPOS,VALLADOLID,130,41.859982,-5.174475
47097,MOTA DEL MARQUÉS,VALLADOLID,330,41.632507,-5.178853
47100,MURIEL,VALLADOLID,111,41.12209,-4.842506
47101,NAVA DEL REY,VALLADOLID,1925,41.330492,-5.081659
47109,PALAZUELO DE VEDIJA,VALLADOLID,164,41.928088,-5.145165
47112,PEDRAJAS DE SAN ESTEBAN,VALLADOLID,3406,41.341869,-4.583985
47114,PEÑAFIEL,VALLADOLID,5188,41.596451,-4.118685
47119,PIÑEL DE ARRIBA,VALLADOLID,88,41.699443,-4.12805
47123,POZAL DE GALLINAS,VALLADOLID,538,41.317655,-4.839642
47125,POZUELO DE LA ORDEN,VALLADOLID,50,41.822915,-5.259261
47126,PURAS,VALLADOLID,45,41.182769,-4.648377
47127,QUINTANILLA DE ARRIBA,VALLADOLID,155,41.620044,-4.21663
47129,QUINTANILLA DE ONÉSIMO,VALLADOLID,992,41.625983,-4.365341
47131,RÁBANO,VALLADOLID,176,41.531707,-4.062706
47133,RENEDO DE ESGUEVA,VALLADOLID,3972,41.654993,-4.627667
47138,RUBÍ DE BRACAMONTE,VALLADOLID,214,41.214452,-4.924443
47142,SAN CEBRIÁN DE MAZOTE,VALLADOLID,103,41.680875,-5.147121
47147,SAN PABLO DE LA MORALEJA,VALLADOLID,107,41.160216,-4.773803
47149,SAN PELAYO,VALLADOLID,48,41.681384,-5.034048
47151,SAN SALVADOR,VALLADOLID,23,41.620959,-5.088766
47156,SAN VICENTE DEL PALACIO,VALLADOLID,160,41.218675,-4.852086
47157,SARDÓN DE DUERO,VALLADOLID,607,41.609271,-4.433768
47162,TAMARIZ DE CAMPOS,VALLADOLID,84,41.974544,-5.024572
47170,TORRE DE PEÑAFIEL,VALLADOLID,57,41.536507,-4.088846
47171,TORRELOBATÓN,VALLADOLID,386,41.649374,-5.02538
47172,TORRESCÁRCELA,VALLADOLID,164,41.484833,-4.319953
47173,TRASPINEDO,VALLADOLID,1240,41.582491,-4.475919
47178,URUEÑA,VALLADOLID,203,41.727749,-5.202567
47186,VALLADOLID,VALLADOLID,300618,41.652328,-4.723349
47189,VELASCÁLVARO,VALLADOLID,163,41.230668,-4.971654
47191,VELLIZA,VALLADOLID,121,41.578555,-4.946624
47195,VILLABÁÑEZ,VALLADOLID,507,41.629747,-4.522458
47196,VILLABARUZ DE CAMPOS,VALLADOLID,32,42.010352,-4.9953
47203,VILLAFRADES DE CAMPOS,VALLADOLID,61,42.07853,-4.971287
47206,VILLAFUERTE,VALLADOLID,86,41.732741,-4.325369
47216,VILLÁN DE TORDESILLAS,VALLADOLID,122,41.593226,-4.922097
47218,VILLANUEVA DE DUERO,VALLADOLID,1258,41.518245,-4.871233
47225,VILLASEXMIR,VALLADOLID,67,41.638325,-5.065278
47227,VILLAVELLID,VALLADOLID,53,41.694126,-5.278865
47194,VILORIA,VALLADOLID,331,41.445504,-4.382328
49004,ALCUBILLA DE NOGALES,ZAMORA,108,42.127753,-5.921889
49008,ALMEIDA DE SAYAGO,ZAMORA,422,41.266208,-6.075509
49009,ANDAVÍAS,ZAMORA,420,41.597175,-5.856179
49010,ARCENILLAS,ZAMORA,448,41.456807,-5.686591
49011,ARCOS DE LA POLVOROSA,ZAMORA,216,41.944105,-5.698763
49018,AYOÓ DE VIDRIALES,ZAMORA,274,42.130067,-6.065707
49019,BARCIAL DEL BARCO,ZAMORA,253,41.933662,-5.663948
49028,BRIME DE URZ,ZAMORA,99,42.037501,-5.872688
49034,CAÑIZAL,ZAMORA,421,41.167645,-5.369248
49039,CASASECA DE LAS CHANAS,ZAMORA,373,41.43867,-5.676507
49046,CERECINOS DE CAMPOS,ZAMORA,234,41.899222,-5.482901
49048,CERNADILLA,ZAMORA,110,42.021438,-6.416733
49055,COTANES DEL MONTE,ZAMORA,82,41.817899,-5.290135
49057,CUBO DE BENAVENTE,ZAMORA,117,42.123503,-6.162791
49058,EL CUBO DE TIERRA DEL VINO,ZAMORA,298,41.25511,-5.709572
49102,EL MADERAL,ZAMORA,169,41.282773,-5.623555
49158,EL PIÑERO,ZAMORA,215,41.353674,-5.58887
49067,FERRERAS DE ARRIBA,ZAMORA,358,41.898841,-6.193014
49071,FONFRÍA,ZAMORA,763,41.635726,-6.139885
49078,FRIERA DE VALVERDE,ZAMORA,127,41.911819,-5.842385
49079,FUENTE ENCALADA,ZAMORA,89,42.111026,-5.994291
49081,FUENTESAÚCO,ZAMORA,1606,41.231354,-5.495629
49085,GALENDE,ZAMORA,1024,42.10596,-6.66274
49091,GRANJA DE MORERUELA,ZAMORA,250,41.809421,-5.738842
49093,GUARRATE,ZAMORA,314,41.289265,-5.441114
49094,HERMISENDE,ZAMORA,216,41.969934,-6.893091
49097,JUSTEL,ZAMORA,78,42.14843,-6.296358
49101,LUELMO,ZAMORA,149,41.439721,-6.13474
49105,MAIRE DE CASTROPONCE,ZAMORA,140,42.111803,-5.78479
49112,MANZANAL DE LOS INFANTES,ZAMORA,135,42.054898,-6.383113
49111,MANZANAL DEL BARCO,ZAMORA,128,41.634975,-5.946324
49118,MILLES DE LA POLVOROSA,ZAMORA,199,41.923921,-5.733486
49120,MOLEZUELAS DE LA CARBALLEDA,ZAMORA,46,42.081759,-6.186415
49121,MOMBUEY,ZAMORA,386,42.023327,-6.330182
49123,MONTAMARTA,ZAMORA,543,41.648318,-5.805487
49126,MORALEJA DE SAYAGO,ZAMORA,299,41.183803,-6.003873
49128,MORALES DE REY,ZAMORA,517,42.066758,-5.785538
49130,MORALES DE VALVERDE,ZAMORA,150,41.940225,-5.887734
49132,MORERUELA DE LOS INFANZONES,ZAMORA,324,41.631706,-5.705851
49135,MUELAS DEL PAN,ZAMORA,616,41.522289,-5.968164
49139,OTERO DE BODAS,ZAMORA,166,41.93748,-6.14946
49142,PALACIOS DEL PAN,ZAMORA,240,41.601804,-5.878221
49145,PEDRALBA DE LA PRADERÍA,ZAMORA,195,42.024174,-6.693214
49152,PERERUELA,ZAMORA,496,41.415615,-5.877754
49155,PIEDRAHÍTA DE CASTRO,ZAMORA,106,41.679982,-5.728537
49162,PORTO,ZAMORA,156,42.167951,-6.898934
49163,POZOANTIGUO,ZAMORA,190,41.595399,-5.434625
49164,POZUELO DE TÁBARA,ZAMORA,145,41.78529,-5.896408
49165,PRADO,ZAMORA,53,41.920833,-5.419828
49166,PUEBLA DE SANABRIA,ZAMORA,1366,42.054951,-6.634393
49171,QUIRUELAS DE VIDRIALES,ZAMORA,635,42.017073,-5.828654
49175,REVELLINOS,ZAMORA,229,41.890573,-5.568987
49176,RIOFRÍO DE ALISTE,ZAMORA,599,41.817687,-6.17802
49179,ROBLEDA-CERVANTES,ZAMORA,400,42.083598,-6.593745
49180,ROELOS DE SAYAGO,ZAMORA,138,41.251955,-6.171849
49190,SAN MARTÍN DE VALDERADUEY,ZAMORA,45,41.813682,-5.471768
49191,SAN MIGUEL DE LA RIBERA,ZAMORA,252,41.332709,-5.57597
49192,SAN MIGUEL DEL VALLE,ZAMORA,119,42.029274,-5.49702
49194,SAN PEDRO DE LA NAVE-ALMENDRA,ZAMORA,322,41.591479,-5.921549
49200,SANTA CRISTINA DE LA POLVOROSA,ZAMORA,1027,42.000921,-5.714445
49206,SANTIBÁÑEZ DE VIDRIALES,ZAMORA,844,42.078106,-6.013412
49216,TAPIOLES,ZAMORA,124,41.857292,-5.495734
49221,TORREGAMONES,ZAMORA,226,41.48813,-6.180528
49223,TRABAZOS,ZAMORA,838,41.747526,-6.492206
49226,VADILLO DE LA GUAREÑA,ZAMORA,243,41.283005,-5.352523
49229,VALDESCORRIEL,ZAMORA,131,42.022455,-5.51034
49230,VALLESA DE LA GUAREÑA,ZAMORA,68,41.135362,-5.326984
49233,VEGALATRAVE,ZAMORA,79,41.700403,-6.108173
49234,VENIALBO,ZAMORA,431,41.389369,-5.5391
49249,VILLALONSO,ZAMORA,79,41.596195,-5.297577
49251,VILLALUBE,ZAMORA,147,41.609893,-5.545094
49259,VILLANUEVA DE LAS PERAS,ZAMORA,89,41.936426,-5.979951
49260,VILLANUEVA DEL CAMPO,ZAMORA,761,41.984874,-5.404388
49269,VILLASECO DEL PAN,ZAMORA,207,41.468348,-5.964502
49272,VILLAVEZA DE VALVERDE,ZAMORA,72,41.944991,-5.848383
49273,VIÑAS,ZAMORA,160,41.774384,-6.468305
